"","word","freq"
"공정","공정",6
"관광객","관광객",6
"관리비","관리비",6
"교통과","교통과",6
"교통량","교통량",6
"군데","군데",6
"그쪽","그쪽",6
"기계","기계",6
"기관","기관",6
"기대","기대",6
"꼬치","꼬치",6
"내면","내면",6
"네요","네요",6
"노후","노후",6
"느낌","느낌",6
"는지요","는지요",6
"다툼","다툼",6
"단순","단순",6
"대각선","대각선",6
"대단","대단",6
"대동면","대동면",6
"대충","대충",6
"대표","대표",6
"대형사고","대형사고",6
"덕정","덕정",6
"되기","되기",6
"두개","두개",6
"등학교","등학교",6
"레미콘","레미콘",6
"로드뷰","로드뷰",6
"많이하","많이하",6
"매년","매년",6
"매주","매주",6
"맨홀","맨홀",6
"먹거리","먹거리",6
"물도랑","물도랑",6
"미관상","미관상",6
"미비","미비",6
"미터","미터",6
"반말","반말",6
"반복","반복",6
"밝기","밝기",6
"복잡","복잡",6
"불법주정차하","불법주정차하",6
"비용","비용",6
"비해","비해",6
"서면","서면",6
"세금","세금",6
"소나무","소나무",6
"수면","수면",6
"쉬파리","쉬파리",6
"승용차","승용차",6
"시외버스터미널","시외버스터미널",6
"시행령","시행령",6
"신도시","신도시",6
"신축","신축",6
"쌍용예","쌍용예",6
"아기","아기",6
"아닌지요","아닌지요",6
"아시","아시",6
"아울렛옆","아울렛옆",6
"앞도","앞도",6
"애완동물","애완동물",6
"어린이집","어린이집",6
"여객","여객",6
"역커뮤니티","역커뮤니티",6
"연휴","연휴",6
"영상","영상",6
"영업자","영업자",6
"옆집","옆집",6
"예정","예정",6
"오픈","오픈",6
"월말","월말",6
"위험도","위험도",6
"율사","율사",6
"율하신도시","율하신도시",6
"이웃","이웃",6
"이진캐스빌","이진캐스빌",6
"인조","인조",6
"일반적","일반적",6
"자가","자가",6
"장면","장면",6
"재발","재발",6
"재활용","재활용",6
"적어","적어",6
"점령","점령",6
"정성","정성",6
"제공","제공",6
"제안","제안",6
"제지","제지",6
"조수","조수",6
"조용","조용",6
"조취","조취",6
"주석","주석",6
"주유소","주유소",6
"주지","주지",6
"주차위반","주차위반",6
"주차할","주차할",6
"진영코아루","진영코아루",6
"집주인","집주인",6
"집행","집행",6
"차량통행","차량통행",6
"청산","청산",6
"청소년","청소년",6
"체육공원","체육공원",6
"초등학생","초등학생",6
"초래","초래",6
"추월","추월",6
"축제","축제",6
"출입구","출입구",6
"충돌","충돌",6
"충분","충분",6
"치기","치기",6
"코아상","코아상",6
"콘크리트","콘크리트",6
"쾌적","쾌적",6
"클락션","클락션",6
"통로","통로",6
"통행로","통행로",6
"파악","파악",6
"피부관리","피부관리",6
"하고있","하고있",6
"하셨","하셨",6
"하소연","하소연",6
"하수관로","하수관로",6
"한계","한계",6
"한대","한대",6
"허용","허용",6
"헬스","헬스",6
"협조","협조",6
"홍보","홍보",6
"화물","화물",6
"환불","환불",6
"활성화","활성화",6
"효과","효과",6
"led","led",5
"lpg","lpg",5
"가야대학교","가야대학교",5
"가운데","가운데",5
"가입","가입",5
"갑오","갑오",5
"강구","강구",5
"개축","개축",5
"거동","거동",5
"건물주","건물주",5
"건설현장","건설현장",5
"건지","건지",5
"걷기","걷기",5
